tweet_id,user_id,timestamp,text,crisis_type,location,relevance_label,urgency_label,informative_label
00724,u5978,2024-02-25 20:07,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,New York,1,Medium,Informative
00725,u2395,2023-04-06 02:17,Evacuation orders in effect due to the fire near California.,Fire,California,0,High,Not informative
00726,u5066,2024-02-17 06:03,Black smoke billowing from the explosion site in Texas.,Explosion,Texas,0,Medium,Not informative
00727,u2940,2024-09-12 17:09,Heavy rains trigger landslides in hilly areas of California.,Landslide,California,0,High,Not informative
00728,u7818,2023-12-20 09:53,"Landslide blocks main road in New York, travelers stranded.",Landslide,New York,1,High,Unsure
00729,u4697,2024-07-28 00:36,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,1,High,Not informative
00730,u9561,2023-09-08 07:17,Black smoke billowing from the explosion site in India.,Explosion,India,0,Low,Unsure
00731,u7232,2024-10-13 02:29,Wildfire spreading rapidly through New York. Stay safe everyone. #firealert,Fire,New York,1,Medium,Informative
00732,u8381,2024-05-12 00:27,Just felt the ground shake in Texas! Hope everyone's okay. #earthquake,Earthquake,Texas,1,Medium,Informative
00733,u8253,2024-07-09 01:21,COVID-19 cases rising again in New York. Please wear masks and stay safe.,Pandemic,New York,0,High,Unsure
00734,u5871,2023-02-05 06:00,Homes buried under debris after landslide hits India.,Landslide,India,0,Medium,Informative
00735,u8025,2023-02-03 10:54,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,1,High,Not informative
00736,u6003,2023-03-14 12:11,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Brazil,0,High,Unsure
00737,u1986,2024-03-31 23:16,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,India,1,Medium,Unsure
00738,u2625,2024-07-24 19:27,Aftershocks continue to rattle Brazil following the initial quake.,Earthquake,Brazil,0,Low,Unsure
00739,u4404,2024-09-01 06:25,Aftershocks continue to rattle New York following the initial quake.,Earthquake,New York,1,High,Informative
00740,u4457,2023-12-01 15:46,"New variant detected in Japan, authorities issue new safety guidelines.",Pandemic,Japan,0,Low,Unsure
00741,u5335,2023-01-12 20:32,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,0,Medium,Informative
00742,u2330,2023-04-01 11:12,Major damage reported in India after hurricane landfall. #storm,Hurricane,India,1,High,Informative
00743,u3573,2024-11-07 19:01,"New variant detected in Philippines, authorities issue new safety guidelines.",Pandemic,Philippines,0,Medium,Unsure
00744,u4929,2024-09-16 12:32,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Japan,1,Low,Not informative
00745,u3847,2023-04-26 00:57,Massive earthquake reported near India. Buildings are damaged and people are panicking.,Earthquake,India,0,Medium,Informative
00746,u2229,2023-11-18 08:01,Sky is filled with smoke as forest fire rages in Turkey.,Fire,Turkey,0,High,Informative
00747,u3564,2023-11-29 10:13,Flash flood warning issued in Florida. Residents advised to evacuate.,Flood,Florida,0,Low,Not informative
00748,u1043,2023-01-01 11:48,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,New York,0,High,Informative
00749,u7693,2023-11-08 12:20,Massive explosion reported at the chemical plant in India. Stay away!,Explosion,India,1,Medium,Not informative
00750,u8381,2023-05-28 07:46,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,Medium,Not informative
00751,u8699,2024-05-16 10:00,Evacuation orders in effect due to the fire near California.,Fire,California,0,Low,Not informative
00752,u5771,2024-10-24 05:02,Roads in Brazil are completely submerged after hours of heavy rain. #flood,Flood,Brazil,0,High,Informative
00753,u1534,2023-04-07 01:20,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Japan,0,Low,Not informative
00754,u4792,2024-10-04 08:38,Black smoke billowing from the explosion site in Florida.,Explosion,Florida,1,High,Informative
00755,u5720,2024-04-18 07:31,Heavy rains trigger landslides in hilly areas of Philippines.,Landslide,Philippines,0,High,Unsure
00756,u5632,2023-08-08 19:28,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Nevada,1,Low,Informative
00757,u8438,2023-04-26 18:19,"Water levels are rising fast in India, homes are being flooded.",Flood,India,1,Medium,Informative
00758,u2166,2024-09-28 17:39,Flash flood warning issued in Philippines. Residents advised to evacuate.,Flood,Philippines,0,Low,Informative
00759,u4824,2024-11-10 04:33,Roads in Brazil are completely submerged after hours of heavy rain. #flood,Flood,Brazil,0,Low,Not informative
00760,u5334,2024-09-30 07:36,Roads in Turkey are completely submerged after hours of heavy rain. #flood,Flood,Turkey,0,Low,Not informative
00761,u4241,2023-07-19 12:50,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,California,0,High,Informative
00762,u7965,2023-03-09 23:14,Heavy rains trigger landslides in hilly areas of California.,Landslide,California,1,Low,Informative
00763,u2880,2024-04-21 15:45,Sky is filled with smoke as forest fire rages in Brazil.,Fire,Brazil,1,Low,Informative
00764,u9922,2023-09-20 11:03,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,1,Medium,Informative
00765,u4683,2023-07-02 07:52,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,0,Low,Not informative
00766,u3441,2023-03-02 00:24,Flash flood warning issued in Texas. Residents advised to evacuate.,Flood,Texas,1,Medium,Informative
00767,u5352,2023-09-28 18:26,Black smoke billowing from the explosion site in Brazil.,Explosion,Brazil,0,Medium,Unsure
00768,u3330,2024-04-28 21:07,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Japan,0,Medium,Informative
00769,u2169,2024-10-20 03:03,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Texas,1,High,Informative
00770,u1977,2024-04-17 12:32,Heavy rains trigger landslides in hilly areas of New York.,Landslide,New York,1,High,Unsure
00771,u3718,2023-05-01 12:45,Just felt the ground shake in Philippines! Hope everyone's okay. #earthquake,Earthquake,Philippines,1,High,Unsure
00772,u6039,2023-02-07 17:02,Homes buried under debris after landslide hits Nevada.,Landslide,Nevada,1,Medium,Not informative
00773,u5728,2023-10-16 14:34,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Japan,0,Medium,Informative
00774,u8195,2024-03-31 13:13,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Philippines,1,High,Not informative
00775,u3037,2023-08-11 11:09,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Texas,0,Medium,Informative
00776,u8679,2024-06-12 15:33,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,1,Medium,Not informative
00777,u5982,2024-05-24 07:37,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,1,High,Informative
00778,u7594,2024-07-03 22:38,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Texas,0,High,Not informative
00779,u5460,2023-06-20 11:57,Sky is filled with smoke as forest fire rages in Florida.,Fire,Florida,0,Medium,Unsure
00780,u9199,2023-11-09 13:21,Black smoke billowing from the explosion site in Japan.,Explosion,Japan,0,High,Unsure
00781,u9847,2024-04-22 07:26,Aftershocks continue to rattle Texas following the initial quake.,Earthquake,Texas,0,Low,Not informative
00782,u9090,2023-03-08 09:49,Wildfire spreading rapidly through Philippines. Stay safe everyone. #firealert,Fire,Philippines,0,Medium,Unsure
00783,u8172,2024-05-27 10:00,Aftershocks continue to rattle Brazil following the initial quake.,Earthquake,Brazil,0,Low,Informative
00784,u2317,2023-03-11 07:27,Flash flood warning issued in Nevada. Residents advised to evacuate.,Flood,Nevada,0,Medium,Not informative
00785,u1653,2023-01-01 18:59,Black smoke billowing from the explosion site in Brazil.,Explosion,Brazil,1,High,Unsure
00786,u8078,2023-06-05 09:48,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,California,1,Low,Not informative
00787,u6280,2023-12-14 04:48,"Hurricane approaching Turkey, winds are getting stronger by the minute.",Hurricane,Turkey,1,High,Not informative
00788,u5102,2023-02-26 18:04,Evacuation orders in effect due to the fire near Philippines.,Fire,Philippines,1,Medium,Unsure
00789,u1423,2023-04-07 15:05,Evacuation orders in effect due to the fire near California.,Fire,California,1,High,Informative
00790,u2496,2024-03-08 07:18,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,Japan,0,Low,Informative
00791,u4750,2023-06-14 16:58,Loud explosion heard near downtown Japan. Emergency services en route.,Explosion,Japan,0,Low,Not informative
00792,u1339,2024-01-14 05:56,Black smoke billowing from the explosion site in Philippines.,Explosion,Philippines,0,High,Informative
00793,u5415,2024-05-10 03:33,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Japan,0,Medium,Not informative
00794,u1659,2023-11-21 02:06,Massive earthquake reported near Brazil. Buildings are damaged and people are panicking.,Earthquake,Brazil,0,Medium,Informative
00795,u3870,2023-01-07 18:18,Evacuation orders in effect due to the fire near Turkey.,Fire,Turkey,0,High,Not informative
00796,u8708,2023-01-06 20:54,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,India,1,Medium,Not informative
00797,u9502,2024-05-21 12:26,Aftershocks continue to rattle Turkey following the initial quake.,Earthquake,Turkey,1,High,Not informative
00798,u8245,2023-09-08 04:23,"Water levels are rising fast in Nevada, homes are being flooded.",Flood,Nevada,1,Low,Unsure
00799,u5557,2024-08-18 00:00,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,1,Low,Unsure
00800,u3973,2023-03-29 19:31,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,New York,0,High,Not informative
00801,u8141,2024-09-18 11:32,"Hurricane approaching California, winds are getting stronger by the minute.",Hurricane,California,0,Medium,Unsure
00802,u9056,2023-11-04 12:28,Sky is filled with smoke as forest fire rages in Brazil.,Fire,Brazil,1,Low,Not informative
00803,u2494,2024-05-20 09:04,COVID-19 cases rising again in Nevada. Please wear masks and stay safe.,Pandemic,Nevada,1,High,Unsure
00804,u8700,2023-04-07 05:55,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,1,High,Informative
00805,u6700,2023-12-14 20:25,Wildfire spreading rapidly through Nevada. Stay safe everyone. #firealert,Fire,Nevada,1,Medium,Not informative
00806,u7690,2023-02-21 13:48,Loud explosion heard near downtown California. Emergency services en route.,Explosion,California,1,High,Not informative
00807,u6460,2023-06-16 17:08,COVID-19 cases rising again in Japan. Please wear masks and stay safe.,Pandemic,Japan,0,Medium,Unsure
00808,u6260,2023-10-06 22:37,Roads in Brazil are completely submerged after hours of heavy rain. #flood,Flood,Brazil,0,Low,Unsure
00809,u2713,2023-03-07 01:10,Vaccination centers in New York are overwhelmed with long queues.,Pandemic,New York,0,Medium,Unsure
00810,u3634,2024-06-16 03:00,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Brazil,0,Medium,Informative
00811,u6403,2024-08-09 21:06,Evacuation orders in effect due to the fire near California.,Fire,California,0,Medium,Informative
00812,u7744,2023-03-16 14:02,Heavy rains trigger landslides in hilly areas of Nevada.,Landslide,Nevada,1,Medium,Unsure
00813,u9117,2023-03-17 03:34,Wildfire spreading rapidly through Brazil. Stay safe everyone. #firealert,Fire,Brazil,1,Medium,Informative
00814,u5722,2023-08-17 04:12,Power out and trees down everywhere in California. This hurricane is no joke.,Hurricane,California,0,High,Informative
00815,u7561,2023-09-25 15:36,Roads in Nevada are completely submerged after hours of heavy rain. #flood,Flood,Nevada,0,Low,Not informative
00816,u1601,2024-10-03 12:23,Just felt the ground shake in Japan! Hope everyone's okay. #earthquake,Earthquake,Japan,0,Medium,Not informative
00817,u8451,2023-08-06 21:51,Evacuation orders in effect due to the fire near Texas.,Fire,Texas,0,Medium,Not informative
00818,u2442,2023-04-10 20:30,Roads in New York are completely submerged after hours of heavy rain. #flood,Flood,New York,1,Low,Unsure
00819,u6153,2023-10-06 16:32,Heavy rains trigger landslides in hilly areas of Philippines.,Landslide,Philippines,0,High,Informative
00820,u5135,2024-07-17 05:12,"Water levels are rising fast in Texas, homes are being flooded.",Flood,Texas,1,Medium,Unsure
00821,u6296,2024-08-15 06:38,Massive explosion reported at the chemical plant in Nevada. Stay away!,Explosion,Nevada,1,Medium,Unsure
00822,u2899,2024-07-02 10:23,Black smoke billowing from the explosion site in Nevada.,Explosion,Nevada,1,Low,Not informative
00823,u7622,2024-09-28 18:56,Massive explosion reported at the chemical plant in New York. Stay away!,Explosion,New York,1,Medium,Informative
00824,u9431,2023-04-07 22:53,Major damage reported in Brazil after hurricane landfall. #storm,Hurricane,Brazil,1,Medium,Unsure
00825,u1018,2024-04-12 04:21,Evacuation orders in effect due to the fire near Nevada.,Fire,Nevada,1,Low,Informative
00826,u9889,2024-05-08 01:49,Homes buried under debris after landslide hits Nevada.,Landslide,Nevada,1,High,Informative
00827,u8569,2023-04-15 00:32,Wildfire spreading rapidly through Nevada. Stay safe everyone. #firealert,Fire,Nevada,0,Medium,Not informative
00828,u7770,2023-02-19 19:34,Flash flood warning issued in California. Residents advised to evacuate.,Flood,California,0,Low,Informative
00829,u1888,2024-01-22 07:18,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,Texas,1,High,Informative
00830,u4073,2024-02-15 04:13,Loud explosion heard near downtown Brazil. Emergency services en route.,Explosion,Brazil,0,High,Informative
00831,u9494,2023-01-07 04:06,Sky is filled with smoke as forest fire rages in New York.,Fire,New York,1,High,Not informative
00832,u6927,2024-03-20 10:06,"Hurricane approaching Brazil, winds are getting stronger by the minute.",Hurricane,Brazil,0,High,Not informative
00833,u9167,2024-04-18 07:55,"Hurricane approaching New York, winds are getting stronger by the minute.",Hurricane,New York,0,High,Informative
00834,u8242,2023-04-30 12:08,"Hurricane approaching Japan, winds are getting stronger by the minute.",Hurricane,Japan,0,High,Not informative
00835,u1845,2023-11-17 11:17,Evacuation orders in effect due to the fire near Turkey.,Fire,Turkey,0,High,Not informative
00836,u4335,2023-09-13 17:27,"Landslide blocks main road in New York, travelers stranded.",Landslide,New York,1,Medium,Unsure
00837,u5375,2024-06-10 01:24,Sky is filled with smoke as forest fire rages in Nevada.,Fire,Nevada,0,Low,Informative
