timestamp,text,crisis_type,urgency_label
2023-06-05 03:24,Power out and trees down everywhere in Florida. This hurricane is no joke.,Hurricane,Low
2024-04-02 08:29,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Medium
2024-06-28 20:56,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,High
2023-04-21 05:27,"Water levels are rising fast in Philippines, homes are being flooded.",Flood,High
2024-10-31 20:18,Black smoke billowing from the explosion site in California.,Explosion,High
2023-10-27 19:09,"New variant detected in Turkey, authorities issue new safety guidelines.",Pandemic,High
2024-03-24 14:42,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Low
2023-11-19 03:13,Evacuation orders in effect due to the fire near Brazil.,Wildfire,Low
2023-06-08 04:37,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Low
2023-03-05 02:58,Roads in India are completely submerged after hours of heavy rain. #flood,Flood,High
2024-10-14 21:05,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,Medium
2023-03-15 03:45,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,High
2023-04-12 22:54,Evacuation orders in effect due to the fire near Japan.,Wildfire,High
2024-07-01 21:56,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,High
2023-03-31 16:19,Loud explosion heard near downtown Florida. Emergency services en route.,Explosion,Medium
2024-03-05 07:33,Just felt the ground shake in Brazil! Hope everyone's okay. #earthquake,Earthquake,High
2024-06-15 13:50,Massive explosion reported at the chemical plant in Turkey. Stay away!,Explosion,Medium
2023-10-07 15:26,Massive earthquake reported near California. Buildings are damaged and people are panicking.,Earthquake,Medium
2023-09-13 23:31,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Low
2023-11-09 16:06,Heavy rains trigger landslides in hilly areas of Texas.,Landslide,Low
2023-08-18 00:20,COVID-19 cases rising again in California. Please wear masks and stay safe.,Pandemic,Medium
2024-07-30 01:04,Loud explosion heard near downtown New York. Emergency services en route.,Explosion,Medium
2023-04-12 19:42,Aftershocks continue to rattle Japan following the initial quake.,Earthquake,Low
2023-07-21 16:21,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,High
2024-04-14 09:33,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Low
2023-03-03 08:21,Power out and trees down everywhere in Japan. This hurricane is no joke.,Hurricane,Medium
2024-02-07 23:18,COVID-19 cases rising again in Florida. Please wear masks and stay safe.,Pandemic,High
2024-03-13 15:13,Flash flood warning issued in India. Residents advised to evacuate.,Flood,Medium
2024-03-12 21:53,Just felt the ground shake in India! Hope everyone's okay. #earthquake,Earthquake,High
2024-06-09 03:31,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,Low
2024-03-18 10:27,Sky is filled with smoke as forest fire rages in Nevada.,Wildfire,Medium
2023-07-27 11:21,"New variant detected in New York, authorities issue new safety guidelines.",Pandemic,Low
2024-07-21 05:28,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,Medium
2024-11-16 10:02,Major damage reported in India after hurricane landfall. #storm,Hurricane,Low
2024-05-17 18:56,Loud explosion heard near downtown California. Emergency services en route.,Explosion,High
2023-01-20 12:47,Heavy rains trigger landslides in hilly areas of Nevada.,Landslide,Low
2024-09-09 09:59,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-09-08 19:37,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Wildfire,High
2024-04-24 10:28,"Hurricane approaching Turkey, winds are getting stronger by the minute.",Hurricane,Low
2024-09-29 18:11,"Water levels are rising fast in Philippines, homes are being flooded.",Flood,Medium
2023-08-08 15:42,Heavy rains trigger landslides in hilly areas of California.,Landslide,Low
2023-05-30 14:25,"New variant detected in Texas, authorities issue new safety guidelines.",Pandemic,Medium
2024-01-13 00:19,Massive explosion reported at the chemical plant in Philippines. Stay away!,Explosion,Medium
2024-03-17 22:48,"Landslide blocks main road in Turkey, travelers stranded.",Landslide,Medium
2024-01-07 00:33,Wildfire spreading rapidly through India. Stay safe everyone. #firealert,Wildfire,Low
2023-05-18 08:50,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Medium
2024-06-28 13:30,"Hurricane approaching Nevada, winds are getting stronger by the minute.",Hurricane,High
2023-10-13 06:20,"New variant detected in Turkey, authorities issue new safety guidelines.",Pandemic,High
2023-08-04 04:58,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Medium
2024-04-15 12:38,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,Medium
2023-02-09 17:39,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Low
2024-07-24 17:55,Wildfire spreading rapidly through Nevada. Stay safe everyone. #firealert,Wildfire,High
2024-10-15 20:09,Vaccination centers in Brazil are overwhelmed with long queues.,Pandemic,Medium
2024-08-01 00:16,Aftershocks continue to rattle India following the initial quake.,Earthquake,Low
2023-06-24 06:47,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,High
2023-12-27 08:47,Roads in Florida are completely submerged after hours of heavy rain. #flood,Flood,Low
2023-06-25 13:12,Vaccination centers in Philippines are overwhelmed with long queues.,Pandemic,High
2023-12-30 18:50,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,Low
2024-04-09 15:17,Flash flood warning issued in New York. Residents advised to evacuate.,Flood,High
2024-03-08 11:40,Heavy rains trigger landslides in hilly areas of Turkey.,Landslide,High
2023-02-21 17:01,COVID-19 cases rising again in Philippines. Please wear masks and stay safe.,Pandemic,Medium
2024-01-20 16:28,"Water levels are rising fast in California, homes are being flooded.",Flood,High
2024-10-09 03:35,Major damage reported in California after hurricane landfall. #storm,Hurricane,High
2023-01-09 18:53,"Water levels are rising fast in Texas, homes are being flooded.",Flood,High
2023-09-20 22:38,Roads in California are completely submerged after hours of heavy rain. #flood,Flood,Low
2024-11-11 01:30,Vaccination centers in India are overwhelmed with long queues.,Pandemic,High
2023-08-19 10:45,Vaccination centers in Texas are overwhelmed with long queues.,Pandemic,Medium
2023-04-07 02:34,Loud explosion heard near downtown Philippines. Emergency services en route.,Explosion,Medium
2023-10-09 16:29,"Landslide blocks main road in Texas, travelers stranded.",Landslide,High
2024-09-18 19:48,"Water levels are rising fast in Japan, homes are being flooded.",Flood,Medium
2024-09-02 22:07,Loud explosion heard near downtown Turkey. Emergency services en route.,Explosion,High
2024-02-18 21:10,Black smoke billowing from the explosion site in Florida.,Explosion,Medium
2023-11-03 11:07,Major damage reported in Nevada after hurricane landfall. #storm,Hurricane,High
2023-09-24 02:02,Evacuation orders in effect due to the fire near Nevada.,Wildfire,Low
2024-02-02 20:16,Massive earthquake reported near Florida. Buildings are damaged and people are panicking.,Earthquake,Low
2024-05-12 07:16,Flash flood warning issued in California. Residents advised to evacuate.,Flood,Low
2023-05-06 19:22,Heavy rains trigger landslides in hilly areas of California.,Landslide,Medium
2024-07-09 09:36,"Hurricane approaching Brazil, winds are getting stronger by the minute.",Hurricane,Medium
2023-12-09 23:34,Flash flood warning issued in Texas. Residents advised to evacuate.,Flood,Low
2024-07-14 23:08,Aftershocks continue to rattle California following the initial quake.,Earthquake,Medium
2023-02-23 03:37,Sky is filled with smoke as forest fire rages in Brazil.,Wildfire,Low
2023-01-13 03:40,Evacuation orders in effect due to the fire near Florida.,Wildfire,High
2024-03-03 16:55,"Water levels are rising fast in Brazil, homes are being flooded.",Flood,Low
2023-02-19 04:13,Just felt the ground shake in Texas! Hope everyone's okay. #earthquake,Earthquake,High
2023-01-11 01:03,Massive explosion reported at the chemical plant in Texas. Stay away!,Explosion,High
2023-07-10 22:01,"Water levels are rising fast in Texas, homes are being flooded.",Flood,High
2023-06-07 02:22,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Medium
2023-01-30 00:01,"Landslide blocks main road in New York, travelers stranded.",Landslide,Medium
2024-11-02 19:14,Sky is filled with smoke as forest fire rages in India.,Wildfire,Medium
2023-02-14 00:46,"Hurricane approaching Brazil, winds are getting stronger by the minute.",Hurricane,Low
2024-11-21 19:23,Power out and trees down everywhere in New York. This hurricane is no joke.,Hurricane,Low
2024-07-28 17:50,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,High
2023-10-17 19:07,Just felt the ground shake in New York! Hope everyone's okay. #earthquake,Earthquake,Medium
2024-01-04 21:39,Massive earthquake reported near Nevada. Buildings are damaged and people are panicking.,Earthquake,High
2023-07-28 14:44,Massive explosion reported at the chemical plant in Nevada. Stay away!,Explosion,High
2024-04-02 17:04,Wildfire spreading rapidly through Japan. Stay safe everyone. #firealert,Wildfire,Medium
2024-06-02 22:05,Massive earthquake reported near Texas. Buildings are damaged and people are panicking.,Earthquake,Medium
2023-12-31 20:27,Massive explosion reported at the chemical plant in Japan. Stay away!,Explosion,High
2024-07-12 14:13,Vaccination centers in Nevada are overwhelmed with long queues.,Pandemic,Low
2023-10-30 12:12,Loud explosion heard near downtown India. Emergency services en route.,Explosion,Medium
2024-05-26 01:01,Sky is filled with smoke as forest fire rages in Nevada.,Wildfire,Low
2023-10-20 22:18,Heavy rains trigger landslides in hilly areas of New York.,Landslide,High
2023-03-02 00:31,Black smoke billowing from the explosion site in Texas.,Explosion,High
2024-04-11 10:12,Evacuation orders in effect due to the fire near Nevada.,Wildfire,Medium
2024-01-26 17:08,Vaccination centers in California are overwhelmed with long queues.,Pandemic,High
2024-01-27 12:12,Vaccination centers in India are overwhelmed with long queues.,Pandemic,Low
2024-03-24 14:12,"New variant detected in India, authorities issue new safety guidelines.",Pandemic,High
2023-04-22 04:17,Flash flood warning issued in Turkey. Residents advised to evacuate.,Flood,High
2023-07-22 01:06,Major damage reported in California after hurricane landfall. #storm,Hurricane,High
2023-03-02 20:57,Black smoke billowing from the explosion site in Nevada.,Explosion,Medium
2023-08-14 16:00,Major damage reported in Nevada after hurricane landfall. #storm,Hurricane,High
2023-02-27 13:00,Wildfire spreading rapidly through New York. Stay safe everyone. #firealert,Wildfire,Medium
2024-01-08 07:41,Vaccination centers in Japan are overwhelmed with long queues.,Pandemic,High
2024-11-01 14:19,Black smoke billowing from the explosion site in Texas.,Explosion,Medium
2023-05-28 23:08,Heavy rains trigger landslides in hilly areas of Japan.,Landslide,Low
2024-08-11 09:52,Aftershocks continue to rattle Florida following the initial quake.,Earthquake,Low
2023-04-24 03:24,COVID-19 cases rising again in Brazil. Please wear masks and stay safe.,Pandemic,Medium
2024-01-26 14:05,Evacuation orders in effect due to the fire near India.,Wildfire,Medium
2023-08-26 22:22,Major damage reported in New York after hurricane landfall. #storm,Hurricane,Medium
2023-10-12 12:31,Flash flood warning issued in Japan. Residents advised to evacuate.,Flood,High
2024-03-03 00:43,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Low
2024-04-06 21:05,Major damage reported in New York after hurricane landfall. #storm,Hurricane,High
2024-07-09 18:18,Sky is filled with smoke as forest fire rages in Philippines.,Wildfire,Medium
2024-08-30 16:24,"Landslide blocks main road in India, travelers stranded.",Landslide,Medium
2024-05-10 22:18,Evacuation orders in effect due to the fire near Brazil.,Wildfire,High
2024-04-13 07:56,Power out and trees down everywhere in Texas. This hurricane is no joke.,Hurricane,Medium
2023-02-18 03:26,"Landslide blocks main road in Japan, travelers stranded.",Landslide,Low
2023-08-14 20:36,"Hurricane approaching Nevada, winds are getting stronger by the minute.",Hurricane,Medium
2024-05-23 18:14,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,Low
2023-11-15 13:37,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,Medium
2024-06-15 12:56,COVID-19 cases rising again in Texas. Please wear masks and stay safe.,Pandemic,High
2024-11-25 06:21,Roads in Texas are completely submerged after hours of heavy rain. #flood,Flood,Medium
2024-09-08 09:06,"Hurricane approaching Brazil, winds are getting stronger by the minute.",Hurricane,Medium
2023-06-23 18:29,Flash flood warning issued in Nevada. Residents advised to evacuate.,Flood,Medium
2023-02-12 03:58,Roads in Japan are completely submerged after hours of heavy rain. #flood,Flood,High
2023-06-28 00:35,Just felt the ground shake in California! Hope everyone's okay. #earthquake,Earthquake,High
